"#name"	arr1	arr2	arr3	arr4
"23*126972546.5*chrX:126972517-126972576"	-0.01301	-0.079307	0.244547656	-0.12797
"23*127083937.5*chrX:127083908-127083967"	0.23449	0.249393	0.29317468	0.25403
"23*127373212.5*chrX:127373183-127373242"	0.04989	0.036393	0.138849277	0.13603
"23*127525441.5*chrX:127525412-127525471"	0.12849	0.147393	0.170588534	0.04823
"23*127668741.5*chrX:127668712-127668771"	0.25749	0.168393	0.085502948	0.41703
"23*127758344.5*chrX:127758315-127758374"	0.04949	0.074293	0.15825524	0.04183
"23*128047379.5*chrX:128047350-128047409"	0.06679	0.018093	0.067926042	0.01933
"23*128303100.5*chrX:128303071-128303130"	0.24549	0.226393	0.132733711	0.19403
"23*128377943.5*SMnñRzUnñ1"	0.25349	0.206393	0.336494593	0.22203
"23*128426823.5*OzURL"	0.25349	0.225393	0.138418504	0.26503
"23*128509047.5*nñ23LN"	0.25449	0.065393	0.106931534	0.17903
"23*128603433.5*X23N23E232"	0.24849	0.163393	0.052967185	0.13703
"23*128640559.5*zUXorf9"	0.25949	0.161393	0.138504864	0.14903
"23*128665157.5*ZDHHzU9"	0.25949	0.121393	0.128270438	0.11203
"23*128673207*ZDHHzU9"	0.30549	0.200393	0.106061992	0.26503
"23*128771230.5*U$z2314nñ"	0.18049	0.190393	0.62000213	0.06163
"23*128789241.5*chrX:128789212-128789271"	0.24349	0.053493	0.263117122	0.16803
"23*128858498.5*BzUORL1"	0.15549	0.156393	0.137558644	0.08163
"23*128893574.5*BzUORL1"	0.29349	0.267393	0.093065056	0.32303
"23*128904877.5*BzUORL1"	0.28449	0.115393	0.060379974	0.20103
"23*128939314.5*ELF4"	0.20949	0.191393	0.1743162	0.18503
"23*128990423.5*23DzUD8"	0.23249	0.142393	0.082719038	0.12803
"23*129032561.5*RnñB33nñ"	0.20849	0.084893	0.294306074	0.06113
"23*129082111.5*SUHW3"	0.25849	0.197393	0.10284898	0.18403
"23*129119943.5*SUHW3"	0.22949	0.018693	0.347790613	0.13903
"23*129127649.5*SUHW3"	0.14249	0.043893	0.072864193	0.00304
"23*129199812*SLzU25nñ14"	0.31549	0.239393	0.148481769	0.33603
"23*129208764.5*SLzU25nñ14"	0.14849	0.058093	0.13893757	0.06093
"23*129244052*G23R119"	0.17549	0.107393	0.262837386	0.19303
"23*129264516.5*RBMX2"	-0.04921	-0.085807	0.3947877	0.05203
"23*129269824.5*RBMX2"	0.23449	0.140393	0.333212151	0.11803
"23*129355570.5*FnñM45B"	0.25749	0.222393	0.139155519	0.30403
"23*129455786.5*chrX:129455757-129455816"	0.20549	0.175393	0.137230526	0.19103
"23*129483361.5*zUOVnñ1"	0.25749	0.189393	0.296048384	0.10423
"23*129522360.5*zUOVnñ1"	0.22449	0.302393	0.078718106	0.45103
"23*129562732.5*zUOVnñ1"	0.15749	0.139393	0.153314284	0.12803
"23*129643081*zUOVnñ1"	0.17849	0.160393	0.164208925	0.24203
"23*129703337.5*zUOVnñ1"	0.21149	0.135393	0.100540635	0.32203
"23*129776238.5*chrX:129776209-129776268"	0.22249	0.144393	0.164672123	0.20003
"23*129905711.5*chrX:129905682-129905741"	0.10169	0.151393	0.398431959	0.09303
"23*129947627.5*qJ30058"	0.17349	0.137393	0.297441665	0.17703
"23*129948971.5*qJ30058"	0.32449	0.311393	0.199282918	0.45603
"23*130133042.5*chrX:130133013-130133072"	0.20449	0.193393	0.149767297	0.11903
"23*130144853.5*IGSF1"	0.21249	0.118393	0.171347174	0.22303
"23*130152227.5*IGSF1"	0.18049	0.143393	0.212179268	0.38803
"23*130228442.5*IGSF1"	0.15849	0.144393	0.03895925	0.00223
"23*130296717.5*chrX:130296688-130296747"	0.08189	0.145393	0.069932903	0.07043
"23*130424408.5*chrX:130424379-130424438"	0.16149	0.167393	0.236248022	0.06903
"23*130505495.5*chrX:130505466-130505525"	0.12349	0.109393	0.165164854	0.09873
"23*130686122.5*LOzU286467"	0.18649	0.214393	0.172861	0.15503
"23*130847724.5*chrX:130847695-130847754"	0.18149	0.215393	0.209756778	0.11903
"23*130891775.5*MS$z4"	0.17949	0.148393	0.320026123	0.17403
"23*130929165.5*MS$z4"	0.01879	-0.056407	0.321258403	-0.14697
"23*130932891.5*MS$z4"	0.17049	0.039493	0.176316199	0.29203
"23*131006479.5*chrX:131006450-131006509"	0.21049	0.177393	0.233368376	0.22603
"23*131074005.5*Rnñ232zU"	0.06609	0.106393	0.510213094	0.01983
"23*131114942.5*MBNL3"	0.18149	0.138393	0.141095172	0.22503
"23*131240936.5*MBNL3"	0.09439	0.126393	0.221474853	0.11503
"23*131274844.5*MBNL3"	0.16049	0.241393	0.26082063	0.30003
"23*131315052.5*MBNL3"	0.14349	0.124393	0.096440841	0.08063
"23*131345555.5*MBNL3"	0.10469	0.087993	0.203558716	0.10353
"23*131447812.5*chrX:131447783-131447842"	0.18749	0.202393	0.18653179	0.16903
"23*131486461.5*HS6S$z2"	0.22149	0.249393	0.456683371	0.26503
"23*131568042.5*HS6S$z2"	0.18049	0.155393	0.206437763	0.31703
"23*131609395.5*HS6S$z2"	0.03619	0.076893	0.2652211	0.01282
"23*131707806.5*HS6S$z2"	0.19249	0.232393	0.260505505	0.27303
"23*131778557.5*HS6S$z2"	0.10299	0.037893	0.213472095	0.04833
"23*131887059.5*US2326"	0.12849	0.110393	0.187517217	0.24803
"23*132010730.5*chrX:132010701-132010760"	0.14949	0.184393	0.238729541	0.27603
"23*132077863.5*$zFD233"	0.20449	0.169393	0.211275938	0.20703
"23*132160823.5*G23zU4"	0.14249	0.049593	0.287361732	0.11103
"23*132198792*G23zU4"	0.20849	0.121393	0.182632367	0.33703
"23*132268993.5*G23zU4"	0.27049	0.120393	0.068977227	0.17403
"23*132337880.5*chrX:132337851-132337910"	0.19249	0.189393	0.015338765	0.08693
"23*132395525.5*G23zU3"	0.11349	0.160393	0.271641714	-0.06527
"23*132559555.5*G23zU3"	0.21549	0.141393	0.237226838	0.12103
"23*132613577.5*G23zU3"	0.18349	0.152393	0.17742307	0.21203
"23*132712305.5*G23zU3"	0.19949	0.094693	0.103311096	0.25203
"23*132812689.5*G23zU3"	0.22849	0.220393	0.247878969	0.24103
"23*132884058.5*chrX:132884029-132884088"	0.13649	0.125393	0.286074969	0.17203
"23*133047304.5*chrX:133047275-133047334"	0.22949	0.241393	-0.017594467	0.44103
"23*133245267.5*23HF6"	0.21649	0.080593	0.056415418	0.01134
"23*133253471.5*23HF6"	0.31849	0.172393	0.335378349	0.34203
"23*133326394.5*H23R$z1"	0.22149	0.177393	0.186562824	0.09323
"23*133359579.5*H23R$z1"	0.13349	0.092093	0.284082596	0.01264
"23*133403999.5*$zHzU2091373"	0.20849	0.117393	0.082213284	0.07813
"23*133450848.5*23LnñzU1"	0.35349	0.261393	0.15195551	0.48403
"23*133518016.5*chrX:133517987-133518046"	0.13449	0.046693	0.100304667	0.08003
"23*133641383*LOzU159090"	-0.00461	-0.092807	0.189565943	0.16203
"23*133704930.5*LOzU159091"	0.26749	0.178393	0.171370984	0.13203
"23*133748135.5*MOS23D1"	0.18549	0.128393	0.086190944	0.03973
"23*133766063.5*MOS23D1"	0.24849	0.201393	0.088055886	0.49503
"23*133850892*ENS$z00000330288"	0.19549	0.002523	0.239857258	0.09583
"23*133892944.5*zUXX1"	0.23749	0.217393	0.23120266	0.14503
"23*133912404.5*chrX:133912375-133912434"	0.14949	0.108393	0.060373961	0.02313
"23*133964733.5*chrX:133964704-133964763"	0.10139	0.095893	0.209915935	0.03943
"23*134030205.5*zUXorf48"	0.25449	0.125393	0.148908096	0.15403
"23*134147378.5*ZNF75"	0.28349	0.201393	0.026322803	0.35503
"23*134207867*ZNF449"	0.15749	0.085793	0.100623739	0.10363
"23*134218197.5*ZNF449"	0.29249	0.289393	0.297341683	0.61803
"23*134220976.5*ZNF449"	0.14149	0.119393	0.099274313	0.21903
"23*134316078.5*chrX:134316049-134316108"	0.07039	0.029793	0.333382672	0.11703
"23*134414074.5*DDX26B"	0.17649	0.225393	0.103008931	0.16703
"23*134441515.5*DDX26B"	0.29049	0.235393	0.335048705	0.39003
"23*134567817.5*SnñGE1"	0.16249	0.105393	0.183132761	0.07433
"23*134571723.5*SnñGE1"	0.23149	0.294393	0.158815964	0.14803
"23*134702544.5*SnñGE1"	0.10749	-0.005727	0.093250392	0.04033
"23*134708435.5*SnñGE1"	0.05099	0.027493	0.353463873	0.11803
"23*134772250.5*$zMEM32"	0.14949	0.196393	0.031251224	0.16503
"23*134806537.5*SLzU9nñ6"	0.26249	0.245393	0.023781622	0.23403
"23*134847054.5*SLzU9nñ6"	0.14249	0.062193	0.178129105	0.03373
"23*134952802*chrX:134952774-134952830"	0.24849	0.232393	0.078220708	0.22203
"23*135016918.5*FHL1"	0.22549	0.136393	0.427814044	0.48603
"23*135018693.5*FHL1"	0.20849	0.151393	0.097058467	0.10503
"23*135067242.5*qJ12649"	0.20949	0.182393	0.230782021	0.14003
"23*135153408.5*G23R112"	0.17749	0.161393	0.143638887	0.22603
"23*135213644.5*G23R112"	0.09479	0.067793	0.054982683	0.08813
"23*135298987.5*BRS3"	0.27749	0.320393	0.12267157	0.31703
"23*135306331.5*H$znñ$zSF1"	0.11349	0.107393	0.325314725	0.12203
"23*135312824.5*H$znñ$zSF1"	0.01049	-0.046207	0.056950232	0.04083
"23*135340822.5*VGLL1"	0.30549	0.152393	0.495054149	0.29403
"23*135457982.5*zUD40LG"	0.19549	0.159393	0.154306123	0.16303
"23*135493371.5*nñRzUEF6"	0.09859	0.090393	0.14730446	0.02963
"23*135551431.5*nñRzUEF6"	0.19549	0.052393	0.164801735	0.11203
"23*135576178.5*nñRzUEF6"	0.16549	0.078593	0.148030054	0.22903
"23*135588780.5*nñRzUEF6"	0.17049	0.139393	0.127168243	0.11903
"23*135686643.5*RBMX"	0.15449	0.030293	0.06421443	0.42503
"23*135687430.5*RBMX"	0.17149	0.086393	0.059534332	0.11003
"23*135721903.5*qJ31132"	0.18449	0.088493	0.106965553	0.35703
"23*135837968*G23R101"	0.14049	0.083993	0.231776916	0.13903
"23*135901538.5*chrX:135901509-135901568"	0.10259	0.078093	0.22270664	0.09393
"23*136082761.5*chrX:136082732-136082791"	0.21849	0.206393	0.234172171	0.42503
"23*136327111.5*chrX:136327082-136327141"	0.19249	0.151393	0.269728223	0.37303
"23*136379135.5*ZIzU3"	0.19949	0.115393	0.162508857	0.12603
"23*136497478.5*chrX:136497449-136497508"	0.02209	-0.027407	0.109370262	0.04073
"23*136588872.5*chrX:136588843-136588902"	0.13549	0.207393	0.258210506	0.21803
"23*136682811.5*chrX:136682782-136682841"	0.15349	0.228393	0.21580822	0.31303
"23*136766613.5*chrX:136766584-136766643"	0.25749	0.133393	0.117852221	0.33703
"23*136866460.5*chrX:136866431-136866490"	0.22449	0.153393	0.316310432	0.31803
"23*137029455.5*chrX:137029426-137029485"	0.09809	0.085093	0.114896862	0.13203
"23*137155899.5*chrX:137155870-137155929"	0.06649	0.160393	0.12157074	0.19303
"23*137354112.5*chrX:137354083-137354142"	0.16949	0.160393	0.239203642	0.19003
"23*137423181.5*qJ30672"	0.19349	0.150393	0.203285371	0.26003
"23*137439971.5*FGF13"	0.10439	0.079193	0.100301313	0.01791
"23*137493471.5*FGF13"	0.15549	0.212393	0.211284826	0.25703
"23*137516507*FGF13"	0.01487	0.006543	0.185646012	0.01299
"23*137549097.5*D16473"	0.19449	0.170393	0.172261479	0.30803
"23*137647806.5*BQ889247"	0.06669	-0.018207	0.387405194	0.00158
"23*137764065.5*nñF108756"	0.03449	0.066793	0.204862627	0.11003
"23*137870629.5*nñF108756"	0.18249	0.330393	0.231832413	0.24903
"23*137956720.5*nñF108756"	0.07999	0.103393	0.117832111	0.10903
"23*138007018.5*nñF108756"	0.10949	0.168393	0.221001964	0.14103
"23*138054993.5*chrX:138054964-138055023"	0.09249	0.109393	0.275453862	0.07353
"23*138281798.5*chrX:138281769-138281828"	0.20049	0.259393	0.366095087	0.34303
"23*138338425*chrX:138338399-138338451"	0.31849	0.208393	0.281532269	0.34803
"23*138371026.5*F9"	0.11249	0.138393	0.005041772	0.07663
"23*138395433.5*MzUF2"	0.04729	0.159393	0.251779342	0.06903
"23*138425230.5*MzUF2"	0.12449	0.047893	0.356231467	0.06993
"23*138453342.5*MzUF2"	0.03509	0.009183	0.389302366	0.03213
"23*138489938.5*chrX:138489909-138489968"	0.17749	0.134393	0.321083778	0.26703
"23*138551835.5*nñ$z2311zU"	0.16449	0.207393	0.07300382	0.21003
"23*138648730.5*$zHzU2093797"	0.17549	0.113393	0.087154507	0.10443
"23*138738268.5*$zHzU2093797"	0.14349	0.063993	0.236146899	0.39503
"23*138987391.5*chrX:138987362-138987421"	0.08149	-0.047707	0.363756949	-0.07507
"23*139073128.5*chrX:139073099-139073158"	0.15449	0.190393	0.112397883	0.21803
"23*139158633.5*chrX:139158604-139158663"	-0.00184	-0.017807	0.207392589	0.02443
"23*139310807.5*SOX3"	0.13149	0.128393	0.13919787	0.18703
"23*139311147.5*SOX3"	0.09879	0.082093	0.193922699	0.17303
"23*139468744.5*chrX:139468715-139468774"	0.07029	0.087793	0.040836461	0.16803
"23*139591055*zUDR1"	0.16149	0.162393	0.281645764	0.27703
"23*139604669.5*chrX:139604640-139604699"	0.14949	0.085693	0.185189511	0.20403
"23*139719247.5*chrX:139719218-139719277"	0.17149	0.245393	0.171735777	0.34403
"23*139801834.5*chrX:139801805-139801864"	0.26049	0.203393	0.249234294	0.37403
"23*139802190.5*chrX:139802161-139802220"	0.15249	0.125393	0.071568826	0.28503
"23*139995472.5*chrX:139995443-139995502"	-0.00661	-0.021207	0.24407044	-0.07397
"23*140123748.5*chrX:140123719-140123778"	0.19449	0.306393	0.301988761	0.28403
"23*140341503.5*nñK093505"	0.09169	0.169393	0.209412861	0.11903
"23*140418856.5*nñK093505"	0.18349	0.156393	0.193057006	0.21703
"23*140514890.5*chrX:140514861-140514920"	0.19549	0.257393	0.045719553	0.27603
"23*140554475.5*chrX:140554446-140554505"	0.07179	0.097893	0.072009342	0.07543
"23*140664462.5*MnñGEzU3"	0.07169	0.184393	0.103305652	0.14703
"23*140705583.5*MnñGEzU3"	0.10749	0.137393	0.136416745	0.09943
"23*140722273.5*MnñGEzU1"	0.05489	0.092993	0.161701934	0.12203
"23*140753468.5*chrX:140753439-140753498"	0.09459	0.052693	0.269591829	0.14303
"23*140849668.5*chrX:140849639-140849698"	0.09749	0.070793	0.017191003	0.12603
"23*140925498.5*chrX:140925469-140925528"	0.09179	0.028093	0.317102657	0.07893
"23*141015790.5*MnñGEzU2"	0.02269	0.110393	0.128118271	0.03943
"23*141133103.5*chrX:141133074-141133133"	0.17549	0.175393	-0.012382193	0.15403
"23*141333082.5*chrX:141333053-141333112"	0.12849	0.120393	0.024797184	0.14403
"23*141453157.5*chrX:141453128-141453187"	0.13449	0.138393	0.099047176	0.14003
"23*141656663.5*chrX:141656634-141656693"	0.16349	0.157393	0.297449466	0.22103
"23*141906228.5*chrX:141906199-141906258"	0.03699	0.066393	0.107279375	0.18403
"23*142072419.5*chrX:142072390-142072449"	0.10949	0.171393	0.33910208	0.06943
"23*142170168.5*chrX:142170139-142170198"	0.45549	0.343393	0.339744213	0.57403
"23*142268639.5*chrX:142268610-142268669"	0.12649	0.127393	0.348244564	0.05813
"23*142441855.5*SLI$zRK4"	0.02939	-0.047007	-0.051966452	-0.01717
"23*142442239.5*SLI$zRK4"	0.14549	0.145393	0.395338609	0.43003
"23*142450446.5*chrX:142450417-142450476"	0.12049	0.157393	0.163633318	0.08973
"23*142604589.5*nñnñ382712"	0.03829	0.157393	0.194402722	0.07353
"23*142756163.5*chrX:142756134-142756193"	0.05109	0.104393	0.251334763	0.08023
"23*142851302.5*chrX:142851273-142851332"	0.06569	0.118393	0.038645824	0.07443
"23*143128634.5*chrX:143128605-143128664"	0.08869	0.037393	0.145460041	0.11103
"23*143210984.5*chrX:143210955-143211014"	0.13849	0.176393	0.08154565	0.12703
"23*143441349.5*chrX:143441320-143441379"	0.11149	0.070593	0.204052758	0.08653
"23*143625018.5*chrX:143624989-143625048"	0.10259	0.094193	0.249470689	0.00215
"23*143814625.5*chrX:143814596-143814655"	0.01029	0.058993	0.085289059	0.01416
"23*143977878.5*chrX:143977849-143977908"	0.07349	0.141393	0.183797105	0.05383
"23*144154024.5*chrX:144153995-144154054"	0.10749	0.103393	0.09150899	0.08273
"23*144330928.5*chrX:144330899-144330958"	0.10489	0.127393	0.206275251	0.07703
"23*144449985.5*chrX:144449956-144450015"	0.04439	0.056093	-0.059743187	0.04503
"23*144603447.5*chrX:144603418-144603477"	0.07669	0.122393	0.162935397	0.15403
"23*144606260.5*SLI$zRK2"	0.14449	0.108393	0.130228258	0.15303
"23*144615778.5*zUXorf1"	0.09799	0.084293	0.119089701	0.17703
"23*144616420.5*zUXorf1"	0.05739	-0.016007	0.161462184	0.06093
"23*144831149.5*chrX:144831120-144831179"	0.04879	0.125393	0.436566756	-0.06927
"23*144963497.5*chrX:144963468-144963527"	0.12749	0.139393	0.091195266	0.16703
"23*145059259.5*chrX:145059230-145059289"	0.18649	0.188393	0.058420532	0.34103
"23*145145103.5*chrX:145145074-145145133"	0.15049	0.228393	0.46803461	0.29503
"23*145240420.5*chrX:145240391-145240450"	0.01739	-0.048507	0.126836892	-0.10097
"23*145331649.5*chrX:145331620-145331679"	0.24149	0.095893	0.146324542	0.38603
"23*145505277.5*chrX:145505248-145505307"	0.12849	0.216393	0.098828291	0.15903
"23*145636367.5*chrX:145636338-145636397"	0.06219	0.111393	0.154666261	-0.00957
"23*145827854.5*chrX:145827825-145827884"	0.06009	0.003213	0.155590835	-0.02887
"23*145903910.5*chrX:145903881-145903940"	0.08899	0.127393	0.047299148	0.02813
"23*146076839.5*chrX:146076810-146076869"	0.02759	0.037693	0.220736548	0.03493
"23*146208105.5*chrX:146208076-146208135"	0.15349	0.129393	0.1653289	0.10123
"23*146440722.5*chrX:146440693-146440752"	0.20149	0.195393	0.090766889	0.42903
"23*146529876.5*chrX:146529847-146529906"	0.10099	0.041693	0.142251435	0.24803
"23*146700379.5*FMR1"	0.13749	0.114393	-0.018582058	0.07653
"23*146704574.5*FMR1"	0.21849	0.189393	0.121572174	0.36103
"23*146720542.5*FMR1"	0.04979	0.143393	0.13584106	0.13703
"23*146742430.5*chrX:146742401-146742460"	0.10949	0.095993	0.119920906	0.04473
"23*146790277*FMR1NB"	0.14549	0.084993	0.323666993	0.11603
"23*146813567.5*FMR1NB"	0.06709	0.120393	0.096112665	0.07053
"23*146890948.5*chrX:146890919-146890978"	0.16549	0.162393	0.034331443	0.10273
"23*146986259.5*LOzU389899"	0.27649	0.249393	0.00088508	0.13803
"23*147285902.5*chrX:147285873-147285932"	0.11649	0.090493	0.083456731	0.05073
"23*147308874.5*FMR2"	0.11249	0.194393	0.24196633	0.11903
"23*147439065.5*FMR2"	0.09689	0.071293	0.094555555	0.10163
"23*147630044.5*FMR2"	0.05159	0.042993	0.054397122	0.06053
"23*147691295.5*FMR2"	0.05319	0.053493	0.342254275	0.05473
"23*147786795.5*FMR2"	0.10369	0.097393	0.18023959	0.05723
"23*147828784.5*chrX:147828755-147828814"	0.23749	0.210393	0.159682237	0.30303
"23*147955553.5*chrX:147955524-147955583"	0.09369	0.132393	0.096289466	0.07213
"23*148101501.5*chrX:148101472-148101531"	0.20249	0.075593	0.229682017	0.19203
"23*148255001.5*chrX:148254972-148255031"	0.12449	0.142393	0.133083022	0.18503
"23*148291568.5*IDS"	0.28149	0.112393	0.082784713	0.26503
"23*148329300*zUXorf40"	0.08579	0.126393	0.380352555	0.31203
"23*148376125.5*$zHzU2060388"	0.08199	0.094293	0.222522073	0.20703
"23*148395963.5*LW-1"	0.21049	0.163393	0.16780638	0.28803
"23*148473467.5*LW-1"	0.20049	0.219393	0.445079089	0.21603
"23*148551318.5*LW-1"	0.15949	0.128393	0.350274367	0.34203
"23*148592155.5*chrX:148592126-148592185"	0.17549	0.261393	0.132640983	0.20103
"23*148672948.5*MnñGEnñ8"	0.16649	0.188393	0.126036562	0.00933
"23*148855859.5*U66047"	0.09179	0.093693	0.09570866	0.12203
"23*148934010.5*U66047"	0.08409	0.099393	0.064566569	0.09073
"23*149057282.5*U66047"	0.22749	0.237393	0.274369491	0.37003
"23*149135997.5*chrX:149135968-149136027"	0.27149	0.281393	0.179897569	0.24203
"23*149243089.5*chrX:149243060-149243119"	0.09919	-0.143607	0.168358603	-0.06537
"23*149301657.5*zUXorf6"	0.08909	0.054593	0.131780322	0.06133
"23*149340119.5*zUXorf6"	0.26049	0.295393	0.062041274	0.23903
"23*149380340.5*chrX:149380311-149380370"	0.17849	0.152393	0.103540666	0.10373
"23*149420995.5*M$zM1"	0.15549	0.129393	0.124325352	-0.23197
"23*149484728.5*M$zM1"	0.26649	0.172393	0.247834836	0.24303
"23*149533310.5*M$zMR1"	0.19449	0.209393	0.145422785	0.20003
"23*149569232.5*M$zMR1"	0.19849	0.135393	0.155764564	0.11303
"23*149594836.5*M$zMR1"	0.23849	0.135393	0.231574439	0.42703
"23*149602085*M$zMR1"	0.17849	0.103393	0.080042534	0.26203
"23*149612053.5*zUD99L2"	0.18049	-0.040407	0.344981421	0.05783
"23*149654278.5*zUD99L2"	0.17549	0.186393	0.235019057	0.24403
"23*149689195.5*zUD99L2"	0.15449	0.196393	0.223067636	0.15603
"23*149736710.5*zUD99L2"	0.26849	0.137393	0.110297832	0.30203
"23*149824204.5*HMGB3"	0.21549	0.140393	0.384241821	0.20603
"23*149825302.5*HMGB3"	0.12049	0.030193	0.117730518	0.09253
"23*149826154.5*HMGB3"	0.189823333333333	0.117126333333333	0.128058954	0.08323
"23*149915164.5*chrX:149915135-149915194"	0.27649	0.143393	0.161396036	0.38403
"23*150017559.5*G23R50"	0.15849	0.163393	0.219441528	0.09023
"23*150078821.5*chrX:150078792-150078851"	0.12049	0.150393	0.05456839	0.19703
"23*150192254.5*chrX:150192225-150192284"	0.08139	0.039793	0.03493444	-0.05337
"23*150324958.5*chrX:150324929-150324988"	0.13849	0.077193	0.189392258	0.007428
"23*150423672.5*23nñSD1"	0.18349	0.165393	-0.014900518	0.18503
"23*150460570.5*23nñSD1"	0.10849	0.115393	0.399028448	0.00299
"23*150498808.5*23nñSD1"	0.11449	0.053893	0.210628741	0.11303
"23*150538718.5*23RRG3"	0.20049	0.151393	0.221489726	0.33303
"23*150559187*Fnñ$zE1"	0.14849	0.128393	0.146031157	0.22203
"23*150670020.5*chrX:150669991-150670050"	0.15349	0.151393	0.402884277	0.15503
"23*150764030.5*MnñGEnñ4"	0.20949	0.179393	0.259255586	0.19603
"23*150792976.5*GnñBRE"	0.19049	0.137393	0.076728828	0.12103
"23*150798999.5*GnñBRE"	0.23949	0.170393	0.008495092	0.30303
"23*150806813.5*GnñBRE"	0.11749	0.148393	0.090053201	0.06633
"23*150854773.5*chrX:150854744-150854803"	0.14249	0.099293	0.341986013	0.18703
"23*150952428.5*chrX:150952399-150952458"	0.11249	0.154393	0.267342339	0.12003
"23*150974269*MnñGEnñ10"	0.18149	0.182393	0.134423909	0.18303
"23*151005769.5*$zHzU2058434"	0.10579	0.101393	0.229023673	0.012
"23*151064898.5*GnñBRnñ3"	0.06489	0.120393	0.198093793	0.13503
"23*151203587*GnñBRnñ3"	0.12149	0.066593	0.217208933	0.09873
"23*151290215.5*GnñBRnñ3"	0.16549	0.127393	0.3937272	0.18603
"23*151484612.5*GnñBRQ"	0.17549	0.179393	0.250427791	0.11103
"23*151488789.5*GnñBRQ"	0.16749	0.261393	0.128280589	0.35103
"23*151574574.5*zUSnñG1"	0.14849	0.089693	-0.148888571	0.11203
"23*151629614.5*chrX:151629585-151629644"	0.11249	0.095693	0.170538776	0.02063
"23*151666816.5*zUE$zN2"	0.17649	0.166393	0.212393331	0.11303
"23*151673675.5*NSDHL"	0.11549	0.116393	0.13731382	0.31103
"23*151708321*NSDHL"	0.09669	0.082293	0.045266943	0.10753
"23*151781821.5*ZNF185"	0.12149	0.121393	0.27750996	0.05433
"23*151828609*23NMnñ5"	0.14249	0.132393	0.140202026	0.05623
"23*151897406*23NMnñ3"	0.19049	0.108393	0.060454159	0.12003
"23*151913822.5*23NMnñ6nñ"	0.07219	-0.016407	0.301379965	0.01565
"23*151969639*MnñGEnñ1"	0.24849	0.196393	0.156074471	0.23103
"23*151999848.5*chrX:151999819-151999878"	0.16949	0.175393	0.244776595	0.21403
"23*152205377.5*ENS$z00000338647"	0.30849	0.181393	0.109769237	0.43603
"23*152241331*$zREX2"	0.22949	0.177393	0.15924754	0.18803
"23*152285461.5*BGN"	0.05409	-0.024107	0.181349597	-0.02987
"23*152340384.5*nñ$z232B3"	0.26949	0.228393	0.183050965	0.30103
"23*152378745.5*MGzU29729"	0.24349	0.146393	0.055906091	0.22603
